case=292 start=(56,237) goal=(124,30) dist=2486 steps=219 (H=145,D=74) time=5ms | PQ push=46881 pop=46881 dec=19 scans=0 moves=637034 | algo relax=355130 improved=46899 settled=46881
case=293 start=(164,233) goal=(27,151) dist=1698 steps=137 (H=55,D=82) time=4ms | PQ push=46881 pop=46881 dec=18 scans=0 moves=647732 | algo relax=355130 improved=46898 settled=46881
case=294 start=(77,198) goal=(23,28) dist=1916 steps=170 (H=116,D=54) time=5ms | PQ push=46881 pop=46881 dec=24 scans=0 moves=654936 | algo relax=355130 improved=46904 settled=46881
case=295 start=(15,237) goal=(74,242) dist=1010 steps=83 (H=38,D=45) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=637128 | algo relax=355130 improved=46901 settled=46881
case=296 start=(130,40) goal=(82,121) dist=1166 steps=107 (H=83,D=24) time=5ms | PQ push=46881 pop=46881 dec=42 scans=0 moves=661742 | algo relax=355130 improved=46922 settled=46881
case=297 start=(154,187) goal=(113,202) dist=470 steps=41 (H=26,D=15) time=4ms | PQ push=46881 pop=46881 dec=16 scans=0 moves=673878 | algo relax=355130 improved=46896 settled=46881
case=298 start=(25,4) goal=(232,246) dist=3584 steps=298 (H=147,D=151) time=4ms | PQ push=46881 pop=46881 dec=19 scans=0 moves=628512 | algo relax=355130 improved=46899 settled=46881
case=299 start=(74,60) goal=(194,205) dist=2246 steps=195 (H=121,D=74) time=4ms | PQ push=46881 pop=46881 dec=16 scans=0 moves=656976 | algo relax=355130 improved=46896 settled=46881
case=300 start=(193,44) goal=(178,11) dist=390 steps=33 (H=18,D=15) time=4ms | PQ push=46881 pop=46881 dec=12 scans=0 moves=657104 | algo relax=355130 improved=46892 settled=46881
case=301 start=(123,50) goal=(61,147) dist=1416 steps=126 (H=87,D=39) time=4ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=667696 | algo relax=355130 improved=46894 settled=46881
case=302 start=(184,143) goal=(99,176) dist=1410 steps=127 (H=92,D=35) time=5ms | PQ push=46881 pop=46881 dec=12 scans=0 moves=677920 | algo relax=355130 improved=46892 settled=46881
case=303 start=(10,138) goal=(178,53) dist=2132 steps=184 (H=111,D=73) time=5ms | PQ push=46881 pop=46881 dec=12 scans=0 moves=660230 | algo relax=355130 improved=46892 settled=46881
case=304 start=(248,98) goal=(7,154) dist=3028 steps=264 (H=167,D=97) time=4ms | PQ push=46881 pop=46881 dec=10 scans=0 moves=652978 | algo relax=355130 improved=46890 settled=46881
case=305 start=(53,1) goal=(82,228) dist=2418 steps=227 (H=190,D=37) time=4ms | PQ push=46881 pop=46881 dec=11 scans=0 moves=634430 | algo relax=355130 improved=46891 settled=46881
case=306 start=(251,197) goal=(46,19) dist=3134 steps=263 (H=137,D=126) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=636608 | algo relax=355130 improved=46901 settled=46881
case=307 start=(210,197) goal=(55,146) dist=1830 steps=161 (H=106,D=55) time=4ms | PQ push=46881 pop=46881 dec=23 scans=0 moves=642026 | algo relax=355130 improved=46903 settled=46881
case=308 start=(174,114) goal=(251,55) dist=1102 steps=93 (H=50,D=43) time=4ms | PQ push=46881 pop=46881 dec=25 scans=0 moves=682126 | algo relax=355130 improved=46905 settled=46881
case=309 start=(56,70) goal=(15,69) dist=414 steps=41 (H=40,D=1) time=4ms | PQ push=46881 pop=46881 dec=16 scans=0 moves=654674 | algo relax=355130 improved=46896 settled=46881
case=310 start=(238,43) goal=(12,55) dist=2500 steps=230 (H=180,D=50) time=6ms | PQ push=46881 pop=46881 dec=25 scans=0 moves=644618 | algo relax=355130 improved=46905 settled=46881
case=311 start=(250,45) goal=(212,164) dist=1752 steps=146 (H=73,D=73) time=5ms | PQ push=46881 pop=46881 dec=25 scans=0 moves=643582 | algo relax=355130 improved=46905 settled=46881
case=312 start=(164,202) goal=(14,5) dist=2762 steps=229 (H=111,D=118) time=5ms | PQ push=46881 pop=46881 dec=18 scans=0 moves=661688 | algo relax=355130 improved=46898 settled=46881
case=313 start=(8,101) goal=(151,100) dist=1800 steps=168 (H=138,D=30) time=5ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=653174 | algo relax=355130 improved=46893 settled=46881
case=314 start=(13,13) goal=(221,220) dist=3418 steps=285 (H=143,D=142) time=5ms | PQ push=46881 pop=46881 dec=29 scans=0 moves=629344 | algo relax=355130 improved=46909 settled=46881
case=315 start=(245,250) goal=(188,214) dist=750 steps=63 (H=33,D=30) time=5ms | PQ push=46881 pop=46881 dec=19 scans=0 moves=623720 | algo relax=355130 improved=46899 settled=46881
case=316 start=(32,62) goal=(248,206) dist=2976 steps=252 (H=138,D=114) time=5ms | PQ push=46881 pop=46881 dec=19 scans=0 moves=647658 | algo relax=355130 improved=46899 settled=46881
case=317 start=(225,27) goal=(71,239) dist=3086 steps=257 (H=128,D=129) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=642966 | algo relax=355130 improved=46894 settled=46881
case=318 start=(2,249) goal=(73,179) dist=1170 steps=101 (H=61,D=40) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=636086 | algo relax=355130 improved=46901 settled=46881
case=319 start=(250,23) goal=(1,212) dist=3598 steps=305 (H=168,D=137) time=5ms | PQ push=46881 pop=46881 dec=23 scans=0 moves=641198 | algo relax=355130 improved=46903 settled=46881
case=320 start=(2,250) goal=(182,7) dist=3448 steps=290 (H=153,D=137) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=636028 | algo relax=355130 improved=46901 settled=46881
case=321 start=(230,114) goal=(149,71) dist=1202 steps=111 (H=88,D=23) time=5ms | PQ push=46881 pop=46881 dec=10 scans=0 moves=655970 | algo relax=355130 improved=46890 settled=46881
case=322 start=(77,23) goal=(254,253) dist=3322 steps=281 (H=153,D=128) time=5ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=645062 | algo relax=355130 improved=46893 settled=46881
case=323 start=(207,252) goal=(247,144) dist=1638 steps=149 (H=112,D=37) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=633722 | algo relax=355130 improved=46901 settled=46881
case=324 start=(174,199) goal=(132,220) dist=504 steps=42 (H=21,D=21) time=5ms | PQ push=46881 pop=46881 dec=20 scans=0 moves=660196 | algo relax=355130 improved=46900 settled=46881
case=325 start=(216,25) goal=(190,74) dist=688 steps=54 (H=17,D=37) time=5ms | PQ push=46881 pop=46881 dec=9 scans=0 moves=647254 | algo relax=355130 improved=46889 settled=46881
case=326 start=(150,254) goal=(23,1) dist=3038 steps=253 (H=126,D=127) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=641920 | algo relax=355130 improved=46901 settled=46881
case=327 start=(27,0) goal=(245,235) dist=3684 steps=308 (H=157,D=151) time=5ms | PQ push=46881 pop=46881 dec=16 scans=0 moves=628288 | algo relax=355130 improved=46896 settled=46881
case=328 start=(207,40) goal=(113,185) dist=2050 steps=181 (H=121,D=60) time=5ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=651754 | algo relax=355130 improved=46893 settled=46881
case=329 start=(168,238) goal=(215,185) dist=856 steps=76 (H=52,D=24) time=5ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=645204 | algo relax=355130 improved=46902 settled=46881
case=330 start=(212,245) goal=(232,175) dist=792 steps=72 (H=54,D=18) time=5ms | PQ push=46881 pop=46881 dec=26 scans=0 moves=632182 | algo relax=355130 improved=46906 settled=46881
case=331 start=(120,107) goal=(95,104) dist=406 steps=33 (H=14,D=19) time=5ms | PQ push=46881 pop=46881 dec=18 scans=0 moves=709664 | algo relax=355130 improved=46898 settled=46881
case=332 start=(29,101) goal=(194,156) dist=2064 steps=180 (H=114,D=66) time=5ms | PQ push=46881 pop=46881 dec=15 scans=0 moves=658700 | algo relax=355130 improved=46895 settled=46881
case=333 start=(248,187) goal=(2,57) dist=3226 steps=283 (H=184,D=99) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=641716 | algo relax=355130 improved=46901 settled=46881
case=334 start=(179,230) goal=(169,213) dist=210 steps=17 (H=7,D=10) time=5ms | PQ push=46881 pop=46881 dec=20 scans=0 moves=644962 | algo relax=355130 improved=46900 settled=46881
case=335 start=(124,182) goal=(64,179) dist=644 steps=60 (H=49,D=11) time=5ms | PQ push=46881 pop=46881 dec=26 scans=0 moves=680708 | algo relax=355130 improved=46906 settled=46881
case=336 start=(39,236) goal=(33,7) dist=2690 steps=237 (H=157,D=80) time=5ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=636974 | algo relax=355130 improved=46902 settled=46881
case=337 start=(247,167) goal=(54,3) dist=2930 steps=249 (H=139,D=110) time=5ms | PQ push=46881 pop=46881 dec=16 scans=0 moves=648104 | algo relax=355130 improved=46896 settled=46881
case=338 start=(223,58) goal=(31,110) dist=2128 steps=192 (H=140,D=52) time=5ms | PQ push=46881 pop=46881 dec=23 scans=0 moves=652020 | algo relax=355130 improved=46903 settled=46881
case=339 start=(123,128) goal=(155,215) dist=998 steps=87 (H=55,D=32) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=718480 | algo relax=355130 improved=46894 settled=46881
case=340 start=(123,197) goal=(181,116) dist=1156 steps=100 (H=61,D=39) time=5ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=673792 | algo relax=355130 improved=46902 settled=46881
case=341 start=(4,214) goal=(210,56) dist=3020 steps=258 (H=148,D=110) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=637596 | algo relax=355130 improved=46901 settled=46881
case=342 start=(37,226) goal=(247,47) dist=3548 steps=300 (H=163,D=137) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=637146 | algo relax=355130 improved=46901 settled=46881
case=343 start=(172,19) goal=(222,30) dist=544 steps=50 (H=39,D=11) time=4ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=649396 | algo relax=355130 improved=46893 settled=46881
case=344 start=(222,22) goal=(132,217) dist=2358 steps=203 (H=121,D=82) time=4ms | PQ push=46881 pop=46881 dec=9 scans=0 moves=644932 | algo relax=355130 improved=46889 settled=46881
case=345 start=(174,44) goal=(125,60) dist=660 steps=56 (H=31,D=25) time=4ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=660204 | algo relax=355130 improved=46893 settled=46881
case=346 start=(27,74) goal=(184,124) dist=1870 steps=171 (H=131,D=40) time=4ms | PQ push=46881 pop=46881 dec=35 scans=0 moves=649016 | algo relax=355130 improved=46915 settled=46881
case=347 start=(119,11) goal=(146,163) dist=1628 steps=152 (H=125,D=27) time=4ms | PQ push=46881 pop=46881 dec=15 scans=0 moves=651762 | algo relax=355130 improved=46895 settled=46881
case=348 start=(24,131) goal=(213,165) dist=2366 steps=199 (H=105,D=94) time=5ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=661394 | algo relax=355130 improved=46893 settled=46881
case=349 start=(233,164) goal=(209,238) dist=836 steps=74 (H=50,D=24) time=4ms | PQ push=46881 pop=46881 dec=17 scans=0 moves=650080 | algo relax=355130 improved=46897 settled=46881
case=350 start=(248,199) goal=(22,21) dist=3224 steps=264 (H=118,D=146) time=4ms | PQ push=46881 pop=46881 dec=25 scans=0 moves=636608 | algo relax=355130 improved=46905 settled=46881
case=351 start=(39,74) goal=(227,84) dist=2038 steps=189 (H=152,D=37) time=4ms | PQ push=46881 pop=46881 dec=33 scans=0 moves=653280 | algo relax=355130 improved=46913 settled=46881
case=352 start=(244,13) goal=(16,215) dist=3482 steps=291 (H=148,D=143) time=4ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=640096 | algo relax=355130 improved=46894 settled=46881
case=353 start=(33,69) goal=(134,91) dist=1138 steps=105 (H=83,D=22) time=5ms | PQ push=46881 pop=46881 dec=34 scans=0 moves=649888 | algo relax=355130 improved=46914 settled=46881
case=354 start=(247,12) goal=(0,209) dist=3640 steps=308 (H=168,D=140) time=4ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=639764 | algo relax=355130 improved=46894 settled=46881
case=355 start=(106,52) goal=(38,67) dist=740 steps=68 (H=53,D=15) time=5ms | PQ push=46881 pop=46881 dec=15 scans=0 moves=666930 | algo relax=355130 improved=46895 settled=46881
case=356 start=(174,135) goal=(181,125) dist=146 steps=13 (H=9,D=4) time=5ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=688630 | algo relax=355130 improved=46893 settled=46881
case=357 start=(203,151) goal=(202,153) dist=24 steps=2 (H=1,D=1) time=4ms | PQ push=46881 pop=46881 dec=12 scans=0 moves=664726 | algo relax=355130 improved=46892 settled=46881
case=358 start=(185,206) goal=(38,123) dist=1910 steps=157 (H=72,D=85) time=4ms | PQ push=46881 pop=46881 dec=44 scans=0 moves=652652 | algo relax=355130 improved=46924 settled=46881
case=359 start=(246,11) goal=(35,219) dist=3636 steps=304 (H=155,D=149) time=4ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=639656 | algo relax=355130 improved=46894 settled=46881
case=360 start=(74,61) goal=(46,33) dist=458 steps=39 (H=22,D=17) time=5ms | PQ push=46881 pop=46881 dec=62 scans=0 moves=657654 | algo relax=355130 improved=46942 settled=46881
case=361 start=(70,247) goal=(17,0) dist=2770 steps=247 (H=172,D=75) time=4ms | PQ push=46881 pop=46881 dec=80 scans=0 moves=641854 | algo relax=355130 improved=46960 settled=46881
case=362 start=(125,204) goal=(146,26) dist=1944 steps=178 (H=137,D=41) time=5ms | PQ push=46881 pop=46881 dec=24 scans=0 moves=669692 | algo relax=355130 improved=46904 settled=46881
case=363 start=(251,148) goal=(1,58) dist=3126 steps=285 (H=216,D=69) time=5ms | PQ push=46881 pop=46881 dec=10 scans=0 moves=652602 | algo relax=355130 improved=46890 settled=46881
case=364 start=(251,60) goal=(223,58) dist=288 steps=28 (H=26,D=2) time=4ms | PQ push=46881 pop=46881 dec=20 scans=0 moves=648262 | algo relax=355130 improved=46900 settled=46881
case=365 start=(18,56) goal=(1,219) dist=2274 steps=199 (H=128,D=71) time=4ms | PQ push=46881 pop=46881 dec=34 scans=0 moves=644202 | algo relax=355130 improved=46914 settled=46881
case=366 start=(75,57) goal=(229,226) dist=2726 steps=239 (H=155,D=84) time=4ms | PQ push=46881 pop=46881 dec=16 scans=0 moves=655326 | algo relax=355130 improved=46896 settled=46881
case=367 start=(8,210) goal=(236,40) dist=3312 steps=284 (H=166,D=118) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=638254 | algo relax=355130 improved=46901 settled=46881
case=368 start=(230,201) goal=(155,208) dist=914 steps=75 (H=34,D=41) time=4ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=636544 | algo relax=355130 improved=46902 settled=46881
case=369 start=(70,15) goal=(121,106) dist=1282 steps=111 (H=68,D=43) time=4ms | PQ push=46881 pop=46881 dec=9 scans=0 moves=640834 | algo relax=355130 improved=46889 settled=46881
case=370 start=(88,203) goal=(43,0) dist=2210 steps=203 (H=158,D=45) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=658912 | algo relax=355130 improved=46901 settled=46881
case=371 start=(187,103) goal=(57,148) dist=2030 steps=175 (H=105,D=70) time=5ms | PQ push=46881 pop=46881 dec=18 scans=0 moves=671718 | algo relax=355130 improved=46898 settled=46881
case=372 start=(28,235) goal=(162,79) dist=2496 steps=212 (H=118,D=94) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=637432 | algo relax=355130 improved=46901 settled=46881
case=373 start=(110,223) goal=(102,206) dist=202 steps=17 (H=9,D=8) time=5ms | PQ push=46881 pop=46881 dec=20 scans=0 moves=658448 | algo relax=355130 improved=46900 settled=46881
case=374 start=(48,182) goal=(90,75) dist=1332 steps=116 (H=73,D=43) time=4ms | PQ push=46881 pop=46881 dec=64 scans=0 moves=650988 | algo relax=355130 improved=46944 settled=46881
case=375 start=(13,227) goal=(33,1) dist=2646 steps=237 (H=168,D=69) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=638092 | algo relax=355130 improved=46901 settled=46881
case=376 start=(95,111) goal=(146,25) dist=1136 steps=98 (H=59,D=39) time=5ms | PQ push=46881 pop=46881 dec=11 scans=0 moves=695814 | algo relax=355130 improved=46891 settled=46881
case=377 start=(192,128) goal=(1,243) dist=2798 steps=257 (H=200,D=57) time=4ms | PQ push=46881 pop=46881 dec=19 scans=0 moves=671156 | algo relax=355130 improved=46899 settled=46881
case=378 start=(161,159) goal=(107,114) dist=1228 steps=104 (H=57,D=47) time=5ms | PQ push=46881 pop=46881 dec=16 scans=0 moves=691846 | algo relax=355130 improved=46896 settled=46881
case=379 start=(212,98) goal=(147,209) dist=1920 steps=176 (H=136,D=40) time=4ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=660044 | algo relax=355130 improved=46893 settled=46881
case=380 start=(146,141) goal=(253,100) dist=1270 steps=113 (H=78,D=35) time=5ms | PQ push=46881 pop=46881 dec=15 scans=0 moves=709056 | algo relax=355130 improved=46895 settled=46881
case=381 start=(255,13) goal=(0,211) dist=3718 steps=315 (H=173,D=142) time=5ms | PQ push=46881 pop=46881 dec=16 scans=0 moves=639852 | algo relax=355130 improved=46896 settled=46881
case=382 start=(134,188) goal=(235,87) dist=1780 steps=158 (H=108,D=50) time=5ms | PQ push=46881 pop=46881 dec=33 scans=0 moves=678120 | algo relax=355130 improved=46913 settled=46881
case=383 start=(141,63) goal=(56,224) dist=2158 steps=185 (H=108,D=77) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=679618 | algo relax=355130 improved=46894 settled=46881
case=384 start=(237,217) goal=(79,252) dist=1720 steps=158 (H=123,D=35) time=4ms | PQ push=46881 pop=46881 dec=23 scans=0 moves=629508 | algo relax=355130 improved=46903 settled=46881
case=385 start=(70,196) goal=(115,204) dist=482 steps=45 (H=37,D=8) time=5ms | PQ push=46881 pop=46881 dec=24 scans=0 moves=652824 | algo relax=355130 improved=46904 settled=46881
case=386 start=(229,61) goal=(94,201) dist=2276 steps=196 (H=117,D=79) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=651162 | algo relax=355130 improved=46901 settled=46881
case=387 start=(2,78) goal=(161,13) dist=1850 steps=159 (H=94,D=65) time=5ms | PQ push=46881 pop=46881 dec=32 scans=0 moves=647304 | algo relax=355130 improved=46912 settled=46881
case=388 start=(129,79) goal=(124,210) dist=1414 steps=133 (H=112,D=21) time=5ms | PQ push=46881 pop=46881 dec=58 scans=0 moves=689426 | algo relax=355130 improved=46938 settled=46881
case=389 start=(0,81) goal=(209,64) dist=2292 steps=210 (H=162,D=48) time=4ms | PQ push=46881 pop=46881 dec=34 scans=0 moves=647366 | algo relax=355130 improved=46914 settled=46881
case=390 start=(188,170) goal=(20,137) dist=2160 steps=178 (H=83,D=95) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=660894 | algo relax=355130 improved=46901 settled=46881
case=391 start=(188,120) goal=(244,162) dist=840 steps=72 (H=42,D=30) time=5ms | PQ push=46881 pop=46881 dec=19 scans=0 moves=673390 | algo relax=355130 improved=46899 settled=46881
case=392 start=(53,176) goal=(9,209) dist=668 steps=60 (H=43,D=17) time=5ms | PQ push=46881 pop=46881 dec=48 scans=0 moves=654462 | algo relax=355130 improved=46928 settled=46881
case=393 start=(58,179) goal=(102,248) dist=866 steps=69 (H=25,D=44) time=5ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=655634 | algo relax=355130 improved=46902 settled=46881
case=394 start=(9,9) goal=(234,213) dist=3480 steps=290 (H=145,D=145) time=4ms | PQ push=46881 pop=46881 dec=29 scans=0 moves=628452 | algo relax=355130 improved=46909 settled=46881
case=395 start=(194,157) goal=(109,242) dist=1526 steps=117 (H=28,D=89) time=5ms | PQ push=46881 pop=46881 dec=12 scans=0 moves=668110 | algo relax=355130 improved=46892 settled=46881
case=396 start=(226,189) goal=(23,6) dist=3140 steps=262 (H=132,D=130) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=643982 | algo relax=355130 improved=46901 settled=46881
case=397 start=(114,225) goal=(99,205) dist=260 steps=20 (H=5,D=15) time=5ms | PQ push=46881 pop=46881 dec=17 scans=0 moves=657238 | algo relax=355130 improved=46897 settled=46881
case=398 start=(238,146) goal=(2,227) dist=3112 steps=274 (H=181,D=93) time=4ms | PQ push=46881 pop=46881 dec=10 scans=0 moves=652758 | algo relax=355130 improved=46890 settled=46881
case=399 start=(233,54) goal=(46,192) dist=2732 steps=236 (H=143,D=93) time=5ms | PQ push=46881 pop=46881 dec=24 scans=0 moves=648502 | algo relax=355130 improved=46904 settled=46881
case=400 start=(169,128) goal=(91,214) dist=1376 steps=120 (H=76,D=44) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=694288 | algo relax=355130 improved=46894 settled=46881
case=401 start=(67,59) goal=(253,107) dist=2322 steps=215 (H=172,D=43) time=5ms | PQ push=46881 pop=46881 dec=16 scans=0 moves=654326 | algo relax=355130 improved=46896 settled=46881
case=402 start=(122,229) goal=(165,229) dist=430 steps=43 (H=43,D=0) time=4ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=653538 | algo relax=355130 improved=46902 settled=46881
case=403 start=(209,36) goal=(21,76) dist=2040 steps=188 (H=148,D=40) time=5ms | PQ push=46881 pop=46881 dec=10 scans=0 moves=650222 | algo relax=355130 improved=46890 settled=46881
case=404 start=(41,222) goal=(248,15) dist=3678 steps=309 (H=162,D=147) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=637372 | algo relax=355130 improved=46901 settled=46881
case=405 start=(3,255) goal=(229,152) dist=3492 steps=308 (H=205,D=103) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=635896 | algo relax=355130 improved=46901 settled=46881
case=406 start=(112,120) goal=(77,123) dist=850 steps=79 (H=64,D=15) time=5ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=717636 | algo relax=355130 improved=46893 settled=46881
case=407 start=(65,250) goal=(244,19) dist=3230 steps=265 (H=120,D=145) time=4ms | PQ push=46881 pop=46881 dec=81 scans=0 moves=641538 | algo relax=355130 improved=46961 settled=46881
case=408 start=(52,37) goal=(198,10) dist=1760 steps=150 (H=85,D=65) time=5ms | PQ push=46881 pop=46881 dec=32 scans=0 moves=641554 | algo relax=355130 improved=46912 settled=46881
case=409 start=(2,229) goal=(193,18) dist=3202 steps=263 (H=120,D=143) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=636624 | algo relax=355130 improved=46901 settled=46881
case=410 start=(81,202) goal=(74,202) dist=70 steps=7 (H=7,D=0) time=4ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=656242 | algo relax=355130 improved=46902 settled=46881
case=411 start=(254,255) goal=(45,18) dist=3620 steps=306 (H=166,D=140) time=4ms | PQ push=46881 pop=46881 dec=25 scans=0 moves=623106 | algo relax=355130 improved=46905 settled=46881
case=412 start=(130,251) goal=(84,241) dist=500 steps=46 (H=36,D=10) time=4ms | PQ push=46881 pop=46881 dec=20 scans=0 moves=643334 | algo relax=355130 improved=46900 settled=46881
case=413 start=(58,69) goal=(20,93) dist=582 steps=53 (H=40,D=13) time=4ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=654992 | algo relax=355130 improved=46894 settled=46881
case=414 start=(109,207) goal=(208,133) dist=1494 steps=127 (H=71,D=56) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=666160 | algo relax=355130 improved=46901 settled=46881
case=415 start=(255,198) goal=(234,188) dist=282 steps=25 (H=17,D=8) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=636174 | algo relax=355130 improved=46901 settled=46881
case=416 start=(4,128) goal=(241,134) dist=2900 steps=256 (H=171,D=85) time=5ms | PQ push=46881 pop=46881 dec=12 scans=0 moves=659918 | algo relax=355130 improved=46892 settled=46881
case=417 start=(247,31) goal=(2,234) dist=3704 steps=316 (H=180,D=136) time=4ms | PQ push=46881 pop=46881 dec=24 scans=0 moves=641956 | algo relax=355130 improved=46904 settled=46881
case=418 start=(0,247) goal=(181,1) dist=3440 steps=286 (H=141,D=145) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=636210 | algo relax=355130 improved=46901 settled=46881
case=419 start=(40,237) goal=(237,65) dist=3370 steps=289 (H=169,D=120) time=4ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=637040 | algo relax=355130 improved=46902 settled=46881
case=420 start=(248,221) goal=(22,8) dist=3568 steps=298 (H=151,D=147) time=4ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=627376 | algo relax=355130 improved=46902 settled=46881
case=421 start=(40,44) goal=(230,153) dist=2818 steps=245 (H=153,D=92) time=4ms | PQ push=46881 pop=46881 dec=43 scans=0 moves=641358 | algo relax=355130 improved=46923 settled=46881
case=422 start=(187,202) goal=(18,106) dist=2142 steps=179 (H=91,D=88) time=4ms | PQ push=46881 pop=46881 dec=24 scans=0 moves=653716 | algo relax=355130 improved=46904 settled=46881
case=423 start=(76,127) goal=(56,167) dist=488 steps=40 (H=18,D=22) time=5ms | PQ push=46881 pop=46881 dec=43 scans=0 moves=682550 | algo relax=355130 improved=46923 settled=46881
case=424 start=(118,5) goal=(164,246) dist=2594 steps=241 (H=195,D=46) time=4ms | PQ push=46881 pop=46881 dec=15 scans=0 moves=649932 | algo relax=355130 improved=46895 settled=46881
case=425 start=(148,140) goal=(211,213) dist=1204 steps=110 (H=84,D=26) time=5ms | PQ push=46881 pop=46881 dec=12 scans=0 moves=708724 | algo relax=355130 improved=46892 settled=46881
case=426 start=(172,70) goal=(129,32) dist=766 steps=71 (H=57,D=14) time=5ms | PQ push=46881 pop=46881 dec=32 scans=0 moves=673692 | algo relax=355130 improved=46912 settled=46881
case=427 start=(211,81) goal=(51,48) dist=1744 steps=162 (H=131,D=31) time=5ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=662482 | algo relax=355130 improved=46893 settled=46881
case=428 start=(9,133) goal=(189,15) dist=2376 steps=196 (H=92,D=104) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=660312 | algo relax=355130 improved=46894 settled=46881
case=429 start=(28,55) goal=(242,21) dist=2340 steps=214 (H=164,D=50) time=4ms | PQ push=46881 pop=46881 dec=12 scans=0 moves=645290 | algo relax=355130 improved=46892 settled=46881
case=430 start=(55,160) goal=(187,74) dist=1880 steps=168 (H=118,D=50) time=5ms | PQ push=46881 pop=46881 dec=47 scans=0 moves=661844 | algo relax=355130 improved=46927 settled=46881
case=431 start=(37,157) goal=(58,197) dist=484 steps=40 (H=19,D=21) time=5ms | PQ push=46881 pop=46881 dec=20 scans=0 moves=656364 | algo relax=355130 improved=46900 settled=46881
case=432 start=(165,251) goal=(78,219) dist=998 steps=87 (H=55,D=32) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=640576 | algo relax=355130 improved=46901 settled=46881
case=433 start=(25,104) goal=(49,122) dist=312 steps=24 (H=6,D=18) time=5ms | PQ push=46881 pop=46881 dec=11 scans=0 moves=657896 | algo relax=355130 improved=46891 settled=46881
case=434 start=(18,241) goal=(197,174) dist=2230 steps=201 (H=146,D=55) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=637136 | algo relax=355130 improved=46901 settled=46881
case=435 start=(130,48) goal=(159,79) dist=540 steps=50 (H=40,D=10) time=4ms | PQ push=46881 pop=46881 dec=11 scans=0 moves=667166 | algo relax=355130 improved=46891 settled=46881
case=436 start=(3,241) goal=(227,56) dist=3454 steps=299 (H=183,D=116) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=636308 | algo relax=355130 improved=46901 settled=46881
case=437 start=(85,29) goal=(207,255) dist=2880 steps=248 (H=148,D=100) time=4ms | PQ push=46881 pop=46881 dec=15 scans=0 moves=649590 | algo relax=355130 improved=46895 settled=46881
